"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","peak","transition","from_stage","to_stage","direction","significant"
9.31997049514098e-14,0.445704538634791,0.153,0.142,2.88239659500275e-08,"chr2-74259624-74259894","T2_prePB_to_PB","prePB","PB","opening",TRUE
9.32312061037327e-14,-0.979108052784847,0.14,0.319,2.88337083429075e-08,"chr8-22926395-22926670","T2_prePB_to_PB","prePB","PB","closing",TRUE
9.32386950910388e-14,-2.23619289705968,0.016,0.085,2.88360244695007e-08,"chr7-5578330-5578833","T2_prePB_to_PB","prePB","PB","closing",TRUE
9.33544954945425e-14,-1.11095722200823,0.098,0.253,2.88718381760927e-08,"chr19-4304455-4304723","T2_prePB_to_PB","prePB","PB","closing",TRUE
9.33604585377665e-14,-2.15055439148948,0.019,0.093,2.88736823724336e-08,"chr10-129862614-129863028","T2_prePB_to_PB","prePB","PB","closing",TRUE
9.38523863512731e-14,0.24932226323126,0.347,0.363,2.90258213792446e-08,"chr11-65244941-65245204","T2_prePB_to_PB","prePB","PB","opening",FALSE
9.4111055160162e-14,0.241731168587083,0.462,0.472,2.91058201404385e-08,"chr19-1592838-1593126","T2_prePB_to_PB","prePB","PB","opening",FALSE
9.4632638701328e-14,0.327224129771253,0.355,0.359,2.92671308037984e-08,"chr19-1592245-1592516","T2_prePB_to_PB","prePB","PB","opening",TRUE
9.48517826595234e-14,0.582986390165928,0.122,0.1,2.93349056748935e-08,"chr12-133021526-133021788","T2_prePB_to_PB","prePB","PB","opening",TRUE
9.53725308182155e-14,0.240983625052545,0.605,0.642,2.94959579786803e-08,"chr3-27525888-27526165","T2_prePB_to_PB","prePB","PB","opening",FALSE
9.57540195149805e-14,-1.34857695613192,0.065,0.183,2.96139413694175e-08,"chr6-158185572-158185856","T2_prePB_to_PB","prePB","PB","closing",TRUE
9.6341280245948e-14,0.194604460881923,0.554,0.598,2.97955640829446e-08,"chr5-70882953-70883353","T2_prePB_to_PB","prePB","PB","opening",FALSE
9.6358365707372e-14,0.222165378358967,0.331,0.358,2.98008481206846e-08,"chr18-72265443-72265948","T2_prePB_to_PB","prePB","PB","opening",FALSE
9.67003147310956e-14,0.287430795350079,0.548,0.565,2.99066030372007e-08,"chr17-26368577-26368851","T2_prePB_to_PB","prePB","PB","opening",TRUE
9.67297771784894e-14,0.242116554972123,0.452,0.481,2.99157149177686e-08,"chr3-125314406-125314673","T2_prePB_to_PB","prePB","PB","opening",FALSE
9.6798517190072e-14,0.123295261972003,0.341,0.394,2.99369742098908e-08,"chr1-170501184-170501446","T2_prePB_to_PB","prePB","PB","opening",FALSE
9.68321539432701e-14,-1.39260616952362,0.056,0.166,2.99473770821891e-08,"chr2-219151729-219152011","T2_prePB_to_PB","prePB","PB","closing",TRUE
9.68558127368244e-14,0.39032730950178,0.271,0.26,2.99546940609304e-08,"chr17-31203405-31203842","T2_prePB_to_PB","prePB","PB","opening",TRUE
9.69055323067286e-14,-2.006248314199,0.023,0.104,2.99700708820343e-08,"chr3-182876414-182876675","T2_prePB_to_PB","prePB","PB","closing",TRUE
9.72792567029425e-14,0.649064844556766,0.108,0.082,3.00856529997757e-08,"chr5-176899658-176900055","T2_prePB_to_PB","prePB","PB","opening",TRUE
9.73421316496826e-14,0.327246348236481,0.369,0.365,3.0105098397429e-08,"chr3-194207581-194207849","T2_prePB_to_PB","prePB","PB","opening",TRUE
9.74728912430255e-14,-2.4225671002693,0.012,0.072,3.01455385476217e-08,"chr4-172734488-172734850","T2_prePB_to_PB","prePB","PB","closing",TRUE
9.763959798955e-14,0.300874789512533,0.238,0.241,3.01970961098261e-08,"chr15-68522129-68522411","T2_prePB_to_PB","prePB","PB","opening",TRUE
9.79117017065722e-14,-2.9322629371737,0.007,0.056,3.02812498984933e-08,"chr10-14647522-14648120","T2_prePB_to_PB","prePB","PB","closing",TRUE
9.83878858041792e-14,0.200759507681318,0.403,0.441,3.04285198305443e-08,"chr4-141294631-141294892","T2_prePB_to_PB","prePB","PB","opening",FALSE
9.85328758004124e-14,0.211530585890052,0.567,0.605,3.04733610316693e-08,"chr9-139780673-139780931","T2_prePB_to_PB","prePB","PB","opening",FALSE
9.87674750990118e-14,0.156283415286462,0.49,0.558,3.05459157913465e-08,"chr6-30181080-30181373","T2_prePB_to_PB","prePB","PB","opening",FALSE
9.92533072119802e-14,0.359495281003631,0.238,0.233,3.06961695747563e-08,"chr17-34948100-34948384","T2_prePB_to_PB","prePB","PB","opening",TRUE
9.93172635431331e-14,-1.50153173625713,0.045,0.149,3.07159494132483e-08,"chr15-67373519-67373839","T2_prePB_to_PB","prePB","PB","closing",TRUE
1.00076348431056e-13,0.339426095273491,0.196,0.188,3.09507123556211e-08,"chr21-38382170-38382443","T2_prePB_to_PB","prePB","PB","opening",TRUE
1.00491130501645e-13,0.23948646570669,0.39,0.421,3.10789924213741e-08,"chr11-819348-819657","T2_prePB_to_PB","prePB","PB","opening",FALSE
1.00604779964673e-13,-2.40205045454262,0.01,0.061,3.11141409044543e-08,"chr16-69504099-69504416","T2_prePB_to_PB","prePB","PB","closing",TRUE
1.0090913823663e-13,0.216565441262032,0.347,0.371,3.12082700915807e-08,"chr2-27008751-27009009","T2_prePB_to_PB","prePB","PB","opening",FALSE
1.00966964763467e-13,0.71254401509858,0.081,0.056,3.12261541593621e-08,"chr2-45005706-45005993","T2_prePB_to_PB","prePB","PB","opening",TRUE
1.01310981653395e-13,-0.863743906734068,0.194,0.381,3.13325486069273e-08,"chr12-7023574-7024076","T2_prePB_to_PB","prePB","PB","closing",TRUE
1.01365094315534e-13,0.255091798424743,0.444,0.464,3.13492840840594e-08,"chr17-2496792-2497061","T2_prePB_to_PB","prePB","PB","opening",TRUE
1.01384184109317e-13,0.314943519287481,0.232,0.235,3.13551880036726e-08,"chr14-90167747-90168318","T2_prePB_to_PB","prePB","PB","opening",TRUE
1.01636467439436e-13,0.468989203562895,0.101,0.086,3.14332119214617e-08,"chr1-201449393-201449656","T2_prePB_to_PB","prePB","PB","opening",TRUE
1.01670761106683e-13,-1.93141315311452,0.025,0.106,3.14438179582248e-08,"chr7-43687392-43687688","T2_prePB_to_PB","prePB","PB","closing",TRUE
1.026997082224e-13,0.168996024136254,0.544,0.609,3.17620414616499e-08,"chr10-104677934-104678215","T2_prePB_to_PB","prePB","PB","opening",FALSE
1.03383741270963e-13,-2.18210806115665,0.013,0.067,3.19735930466121e-08,"chr2-161934142-161934489","T2_prePB_to_PB","prePB","PB","closing",TRUE
1.03468583639136e-13,0.29416341250705,0.225,0.224,3.19998323306593e-08,"chr4-151936974-151937245","T2_prePB_to_PB","prePB","PB","opening",TRUE
1.03721670153417e-13,0.205050167810659,0.401,0.44,3.20781046500173e-08,"chr8-74206181-74206460","T2_prePB_to_PB","prePB","PB","opening",FALSE
1.03755529371193e-13,0.212536513801047,0.299,0.321,3.20885763241583e-08,"chr1-35331935-35332199","T2_prePB_to_PB","prePB","PB","opening",FALSE
1.04511117370319e-13,0.177559936200181,0.42,0.479,3.23222577802358e-08,"chr12-44152629-44152913","T2_prePB_to_PB","prePB","PB","opening",FALSE
1.04585513386868e-13,-0.56266035796385,0.336,0.52,3.23452663106701e-08,"chr2-111878012-111878547","T2_prePB_to_PB","prePB","PB","closing",TRUE
1.04731954962468e-13,0.243038466420631,0.628,0.674,3.23905564431973e-08,"chr6-151711505-151711842","T2_prePB_to_PB","prePB","PB","opening",FALSE
1.04899731866452e-13,0.18777653324803,0.283,0.306,3.24424449740695e-08,"chr11-118306572-118306889","T2_prePB_to_PB","prePB","PB","opening",FALSE
1.05200959234158e-13,0.22158528700068,0.337,0.364,3.25356058633073e-08,"chr1-1550991-1551256","T2_prePB_to_PB","prePB","PB","opening",FALSE
1.05344670686105e-13,0.182492540631754,0.42,0.468,3.25800516477623e-08,"chr1-249167840-249168141","T2_prePB_to_PB","prePB","PB","opening",FALSE
1.05517374512964e-13,0.871586044899796,0.068,0.044,3.2633463932999e-08,"chr8-105290932-105291208","T2_prePB_to_PB","prePB","PB","opening",TRUE
1.06052829937336e-13,-2.28928999662149,0.011,0.062,3.279906476755e-08,"chr15-86127352-86127628","T2_prePB_to_PB","prePB","PB","closing",TRUE
1.0689806961701e-13,-2.69101141765384,0.01,0.066,3.30604728885224e-08,"chr11-290155-291221","T2_prePB_to_PB","prePB","PB","closing",TRUE
1.07259676599101e-13,0.995463014267107,0.072,0.042,3.31723074414804e-08,"chr12-107153801-107154077","T2_prePB_to_PB","prePB","PB","opening",TRUE
1.07364471034623e-13,0.218158669663054,0.578,0.618,3.32047173213489e-08,"chr16-72042419-72042701","T2_prePB_to_PB","prePB","PB","opening",FALSE
1.07665533478429e-13,-2.24442408410425,0.016,0.085,3.32978272044072e-08,"chr15-74723165-74723717","T2_prePB_to_PB","prePB","PB","closing",TRUE
1.07792640193178e-13,0.356938102176871,0.211,0.209,3.33371376251844e-08,"chr7-75115433-75115729","T2_prePB_to_PB","prePB","PB","opening",TRUE
1.07832356286888e-13,-2.59727138694364,0.01,0.066,3.3349420661202e-08,"chr22-24192320-24192668","T2_prePB_to_PB","prePB","PB","closing",TRUE
1.08155130633474e-13,0.434072355601466,0.226,0.206,3.34492454061451e-08,"chr2-10184321-10184605","T2_prePB_to_PB","prePB","PB","opening",TRUE
1.08192159970094e-13,-1.35882603515701,0.067,0.19,3.34606975061111e-08,"chr3-187456316-187456743","T2_prePB_to_PB","prePB","PB","closing",TRUE
1.09016231428997e-13,1.01166050362501,0.055,0.031,3.37155589102772e-08,"chr17-40738770-40739025","T2_prePB_to_PB","prePB","PB","opening",TRUE
1.09218034341778e-13,0.248665030851073,0.3,0.315,3.37779706989161e-08,"chr17-7464370-7464760","T2_prePB_to_PB","prePB","PB","opening",FALSE
1.09553858230919e-13,1.15193282262177,0.054,0.027,3.38818312889347e-08,"chr6-166615758-166616046","T2_prePB_to_PB","prePB","PB","opening",TRUE
1.10092442084323e-13,1.13622180257253,0.061,0.03,3.40483996558606e-08,"chr4-108957505-108957810","T2_prePB_to_PB","prePB","PB","opening",TRUE
1.10180526372946e-13,-0.829379878988663,0.198,0.391,3.40756415718874e-08,"chr12-65004636-65004969","T2_prePB_to_PB","prePB","PB","closing",TRUE
1.10197152056233e-13,0.226631016640214,0.459,0.494,3.40807834135832e-08,"chr11-34938021-34938310","T2_prePB_to_PB","prePB","PB","opening",FALSE
1.10365945538052e-13,0.211857438356455,0.418,0.459,3.4132986342499e-08,"chr9-80850864-80851132","T2_prePB_to_PB","prePB","PB","opening",FALSE
1.1040011854724e-13,0.268611317314535,0.186,0.199,3.41435550632233e-08,"chr11-58874311-58874843","T2_prePB_to_PB","prePB","PB","opening",TRUE
1.10766786405769e-13,0.211753899121999,0.296,0.323,3.42569547984986e-08,"chr11-58910271-58910531","T2_prePB_to_PB","prePB","PB","opening",FALSE
1.11158191122433e-13,0.250811884707139,0.363,0.387,3.43780049266259e-08,"chr16-25268791-25269058","T2_prePB_to_PB","prePB","PB","opening",TRUE
1.11210855243528e-13,-2.24692439800796,0.012,0.066,3.43942924120211e-08,"chr4-134070209-134070480","T2_prePB_to_PB","prePB","PB","closing",TRUE
1.11480707819942e-13,-1.89738137434005,0.024,0.101,3.44777499881812e-08,"chr15-85861391-85861791","T2_prePB_to_PB","prePB","PB","closing",TRUE
1.11626001388329e-13,-1.4077248885438,0.055,0.165,3.45226850753699e-08,"chr9-133002158-133002422","T2_prePB_to_PB","prePB","PB","closing",TRUE
1.11651505950916e-13,-2.67299834161365,0.007,0.052,3.45305728969456e-08,"chr9-126979634-126980030","T2_prePB_to_PB","prePB","PB","closing",TRUE
1.11744804074049e-13,-2.05040223365359,0.019,0.086,3.45594273007853e-08,"chr7-2149837-2150114","T2_prePB_to_PB","prePB","PB","closing",TRUE
1.11752731193538e-13,-2.63600687095582,0.009,0.062,3.45618789289568e-08,"chr9-27378267-27378648","T2_prePB_to_PB","prePB","PB","closing",TRUE
1.12071203828436e-13,0.181466143447095,0.308,0.34,3.46603732792243e-08,"chr19-50353958-50354246","T2_prePB_to_PB","prePB","PB","opening",FALSE
1.12647543506438e-13,0.8047923062474,0.077,0.052,3.48386184277797e-08,"chr19-18315549-18316180","T2_prePB_to_PB","prePB","PB","opening",TRUE
1.13589069928553e-13,0.278177008557201,0.264,0.265,3.51298052458734e-08,"chr12-48206993-48207321","T2_prePB_to_PB","prePB","PB","opening",TRUE
1.13614637827995e-13,0.336175137817553,0.145,0.139,3.51377126557019e-08,"chr16-66583530-66583829","T2_prePB_to_PB","prePB","PB","opening",TRUE
1.14058239482808e-13,-2.68516390518037,0.008,0.056,3.52749057830875e-08,"chr1-206918194-206918562","T2_prePB_to_PB","prePB","PB","closing",TRUE
1.1416295438017e-13,0.180038311251604,0.477,0.531,3.53072910641096e-08,"chr9-19102815-19103111","T2_prePB_to_PB","prePB","PB","opening",FALSE
1.1434394644799e-13,0.216048256715392,0.577,0.608,3.53632666619162e-08,"chr4-17812257-17812536","T2_prePB_to_PB","prePB","PB","opening",FALSE
1.15761629795764e-13,0.208027384740384,0.402,0.432,3.58017150085659e-08,"chr19-41222767-41223036","T2_prePB_to_PB","prePB","PB","opening",FALSE
1.15936565868331e-13,-1.94992244234728,0.022,0.096,3.58558176626647e-08,"chr2-131594172-131594694","T2_prePB_to_PB","prePB","PB","closing",TRUE
1.16129165097536e-13,0.311920999421149,0.302,0.311,3.59153830188801e-08,"chr1-100598312-100598626","T2_prePB_to_PB","prePB","PB","opening",TRUE
1.18424661991916e-13,-0.624838147700902,0.276,0.493,3.66253136389018e-08,"chr19-51228209-51228476","T2_prePB_to_PB","prePB","PB","closing",TRUE
1.18546950703239e-13,-1.71677232342062,0.035,0.124,3.66631339909414e-08,"chr2-65659662-65659962","T2_prePB_to_PB","prePB","PB","closing",TRUE
1.1867836344876e-13,-2.24232959913774,0.013,0.07,3.67037761421613e-08,"chrX-19701220-19701510","T2_prePB_to_PB","prePB","PB","closing",TRUE
1.18994072596865e-13,0.395527361401004,0.248,0.235,3.68014158261051e-08,"chr14-70077998-70078288","T2_prePB_to_PB","prePB","PB","opening",TRUE
1.19117547521335e-13,0.153924694407979,0.389,0.434,3.68396030394708e-08,"chr13-49821895-49822183","T2_prePB_to_PB","prePB","PB","opening",FALSE
1.20071296284397e-13,-2.74122670544994,0.009,0.066,3.71345698731718e-08,"chr3-10560348-10560605","T2_prePB_to_PB","prePB","PB","closing",TRUE
1.20221775687543e-13,-2.28592406652742,0.012,0.063,3.7181108788662e-08,"chr7-559287-559538","T2_prePB_to_PB","prePB","PB","closing",TRUE
1.20387033697581e-13,0.374985132054185,0.214,0.21,3.72322182986845e-08,"chr1-9352491-9353117","T2_prePB_to_PB","prePB","PB","opening",TRUE
1.22183690577079e-13,0.72563450840648,0.08,0.055,3.77878721684637e-08,"chr11-117878705-117878978","T2_prePB_to_PB","prePB","PB","opening",TRUE
1.2273750840844e-13,0.279546711366843,0.166,0.165,3.79591519629868e-08,"chr11-10324316-10324761","T2_prePB_to_PB","prePB","PB","opening",TRUE
1.22773219207197e-13,0.634823032527857,0.118,0.086,3.7970196277429e-08,"chr7-22396639-22397160","T2_prePB_to_PB","prePB","PB","opening",TRUE
1.23198992633841e-13,-1.10827752239852,0.11,0.261,3.81018756508607e-08,"chr3-57993868-57994382","T2_prePB_to_PB","prePB","PB","closing",TRUE
1.23309201891343e-13,0.306819210048044,0.219,0.216,3.81359601781374e-08,"chr11-64002261-64002541","T2_prePB_to_PB","prePB","PB","opening",TRUE
1.23808653547631e-13,-1.77246637225039,0.028,0.111,3.82904260913294e-08,"chr22-19710860-19711160","T2_prePB_to_PB","prePB","PB","closing",TRUE
1.25478367644792e-13,-2.60276712694418,0.009,0.062,3.88068202398726e-08,"chr12-52637933-52638360","T2_prePB_to_PB","prePB","PB","closing",TRUE
1.25957529336439e-13,0.217750785263631,0.338,0.364,3.89550110554099e-08,"chr2-203776868-203777125","T2_prePB_to_PB","prePB","PB","opening",FALSE
1.26057896629487e-13,0.281924750385171,0.359,0.37,3.89860517484982e-08,"chr10-3827150-3827420","T2_prePB_to_PB","prePB","PB","opening",TRUE
1.2713840398656e-13,0.227555169537371,0.377,0.402,3.93202213393275e-08,"chr16-81812684-81812962","T2_prePB_to_PB","prePB","PB","opening",FALSE
1.27330362885865e-13,-0.903362273202867,0.135,0.296,3.93795886600743e-08,"chr7-142506599-142506952","T2_prePB_to_PB","prePB","PB","closing",TRUE
1.27890433049174e-13,0.209725964800329,0.409,0.449,3.95528021195512e-08,"chr7-102036672-102036929","T2_prePB_to_PB","prePB","PB","opening",FALSE
1.27919022520058e-13,0.154335617051777,0.346,0.387,3.95616440138008e-08,"chr5-1801285-1801658","T2_prePB_to_PB","prePB","PB","opening",FALSE
1.28848427850307e-13,0.273954695436102,0.28,0.288,3.98490821296923e-08,"chr13-115047414-115047716","T2_prePB_to_PB","prePB","PB","opening",TRUE
1.29169946699308e-13,-1.56827946851531,0.038,0.125,3.99485185856417e-08,"chr12-13326491-13326775","T2_prePB_to_PB","prePB","PB","closing",TRUE
1.29197960915782e-13,-1.84381878770075,0.022,0.088,3.9957182570385e-08,"chr21-43608067-43608694","T2_prePB_to_PB","prePB","PB","closing",TRUE
1.29277427786928e-13,0.292703404708292,0.302,0.309,3.9981759369091e-08,"chr13-92050746-92051069","T2_prePB_to_PB","prePB","PB","opening",TRUE
1.29466016687634e-13,-3.35215692784608,0.005,0.054,4.00400844470012e-08,"chr10-99302801-99303099","T2_prePB_to_PB","prePB","PB","closing",TRUE
1.29620357399201e-13,-2.5107013317987,0.009,0.054,4.00878175532084e-08,"chr19-55685592-55685845","T2_prePB_to_PB","prePB","PB","closing",TRUE
1.29893532169057e-13,0.164006269511615,0.409,0.464,4.01723025874564e-08,"chr6-13328681-13328955","T2_prePB_to_PB","prePB","PB","opening",FALSE
1.29912367932327e-13,-2.59065373805861,0.01,0.065,4.01781279427988e-08,"chr4-1804066-1804468","T2_prePB_to_PB","prePB","PB","closing",TRUE
1.30297514679259e-13,-3.18328076037768,0.005,0.054,4.02972426623691e-08,"chr13-27557421-27557677","T2_prePB_to_PB","prePB","PB","closing",TRUE
1.30347554571049e-13,0.342264058774524,0.189,0.198,4.03127185497428e-08,"chr18-74843584-74844357","T2_prePB_to_PB","prePB","PB","opening",TRUE
1.304890951186e-13,0.208030365472002,0.529,0.585,4.03564929364245e-08,"chr20-305013-305312","T2_prePB_to_PB","prePB","PB","opening",FALSE
1.31393347509679e-13,0.290858849665718,0.339,0.35,4.0636151977666e-08,"chr19-23432994-23433296","T2_prePB_to_PB","prePB","PB","opening",TRUE
1.31523203260602e-13,-1.48101601877701,0.053,0.167,4.06763125956096e-08,"chr9-95860584-95861100","T2_prePB_to_PB","prePB","PB","closing",TRUE
1.33362731920489e-13,-2.59216715059388,0.01,0.07,4.12452254637816e-08,"chr19-35529847-35530331","T2_prePB_to_PB","prePB","PB","closing",TRUE
1.33375875041464e-13,-1.86404470711602,0.022,0.095,4.12492902499487e-08,"chr6-127836655-127837139","T2_prePB_to_PB","prePB","PB","closing",TRUE
1.3408184453819e-13,-2.83340284394182,0.006,0.053,4.14676261421705e-08,"chr2-97222558-97222815","T2_prePB_to_PB","prePB","PB","closing",TRUE
1.34186096881696e-13,0.155543767298961,0.385,0.425,4.14998683686991e-08,"chr4-57253376-57253650","T2_prePB_to_PB","prePB","PB","opening",FALSE
1.34194342654632e-13,1.12987229937615,0.053,0.03,4.15024185471408e-08,"chr16-11769092-11769747","T2_prePB_to_PB","prePB","PB","opening",TRUE
1.34272863664275e-13,0.414234628772011,0.234,0.22,4.15267028183139e-08,"chr2-106361111-106361622","T2_prePB_to_PB","prePB","PB","opening",TRUE
1.3432439185902e-13,0.21320111670979,0.326,0.351,4.1542638994631e-08,"chr5-150036076-150036600","T2_prePB_to_PB","prePB","PB","opening",FALSE
1.34450338056558e-13,0.247007320130084,0.504,0.537,4.15815905010897e-08,"chr19-50269868-50270144","T2_prePB_to_PB","prePB","PB","opening",FALSE
1.34557356851912e-13,0.341564202247687,0.235,0.238,4.16146883109477e-08,"chr18-53257019-53257304","T2_prePB_to_PB","prePB","PB","opening",TRUE
1.35122424018551e-13,0.238280601649931,0.411,0.436,4.17894471986413e-08,"chr3-30647952-30648231","T2_prePB_to_PB","prePB","PB","opening",FALSE
1.35315842707459e-13,-2.75146059534303,0.007,0.054,4.18492659899785e-08,"chr21-44495065-44495620","T2_prePB_to_PB","prePB","PB","closing",TRUE
1.3566443549678e-13,0.277794487357918,0.298,0.3,4.19570756305245e-08,"chrX-49125830-49126091","T2_prePB_to_PB","prePB","PB","opening",TRUE
1.36018461193676e-13,0.194677567070322,0.381,0.419,4.20665655118294e-08,"chr1-201798164-201798444","T2_prePB_to_PB","prePB","PB","opening",FALSE
1.36023091242525e-13,0.535584356689976,0.13,0.111,4.2067997451667e-08,"chrX-153234274-153234538","T2_prePB_to_PB","prePB","PB","opening",TRUE
1.36169049922727e-13,0.167089986423572,0.271,0.303,4.21131382386516e-08,"chr16-71599054-71599394","T2_prePB_to_PB","prePB","PB","opening",FALSE
1.36533928383684e-13,0.175986669908663,0.429,0.485,4.22259845651503e-08,"chr11-66034856-66035478","T2_prePB_to_PB","prePB","PB","opening",FALSE
1.36688794277923e-13,0.947860185477682,0.066,0.041,4.22738800951276e-08,"chr21-45594830-45595145","T2_prePB_to_PB","prePB","PB","opening",TRUE
1.36840300625777e-13,0.222343982271336,0.464,0.503,4.23207366148348e-08,"chr16-11038240-11038503","T2_prePB_to_PB","prePB","PB","opening",FALSE
