"transition","peak_id","peak_log2FC","gene_name","gene_biotype","distance_bp","tier","module"
"T1_MBC_to_prePB","chr4-6901020-6901403",10.8899081523626,"GRPEL1","protein_coding",166985,"distal","turquoise"
"T1_MBC_to_prePB","chr11-2935472-2936288",10.9141169503648,"KCNQ1OT1","antisense",235886.5,"distal","blue"
"T1_MBC_to_prePB","chr11-2935472-2936288",10.9141169503648,"CDKN1C","protein_coding",49999.5,"proximal","blue"
"T1_MBC_to_prePB","chr7-641623-641911",3.16407858436772,"ADAP1","protein_coding",313639.5,"distal","brown"
"T1_MBC_to_prePB","chr12-13052870-13053120",11.252277233293,"EMP1","protein_coding",143720.5,"distal","turquoise"
"T1_MBC_to_prePB","chr1-6187752-6188554",2.39980065248181,"ACOT7","protein_coding",206237.5,"distal","turquoise"
"T1_MBC_to_prePB","chr1-6187752-6188554",2.39980065248181,"KLHL21","protein_coding",426453.5,"distal","turquoise"
"T1_MBC_to_prePB","chr11-57174070-57174320",11.0945399805628,"SSRP1","protein_coding",161681.5,"distal","turquoise"
"T1_MBC_to_prePB","chr11-57174070-57174320",11.0945399805628,"SLC43A3","protein_coding",253384.5,"distal","turquoise"
"T1_MBC_to_prePB","chr10-5932512-5932802",3.36029221845098,"IL2RA","protein_coding",129667.5,"distal","turquoise"
"T1_MBC_to_prePB","chr10-5932512-5932802",3.36029221845098,"PFKFB3","protein_coding",212276.5,"distal","yellow"
"T1_MBC_to_prePB","chr10-17659469-17659845",4.03204452492621,"VIM","protein_coding",431398.5,"distal","turquoise"
"T1_MBC_to_prePB","chr20-44978944-44979229",3.27100724209039,"PKIG","protein_coding",447302,"distal","yellow"
"T1_MBC_to_prePB","chr8-11315614-11315948",3.92745630758595,"FAM167A","protein_coding",158933.5,"distal","brown"
"T1_MBC_to_prePB","chr8-22576657-22576988",4.34042590054127,"SLC39A14","protein_coding",209574,"distal","turquoise"
"T1_MBC_to_prePB","chr8-22576657-22576988",4.34042590054127,"RP11-875O11.1","antisense",442512,"distal","blue"
"T1_MBC_to_prePB","chr1-111758738-111759075",2.00103823913838,"C1orf162","protein_coding",285115,"distal","brown"
"T1_MBC_to_prePB","chr1-156125573-156126432",10.8812846209705,"SYT11","protein_coding",266494,"distal","turquoise"
"T1_MBC_to_prePB","chr1-156125573-156126432",10.8812846209705,"LMNA","protein_coding",43430,"proximal","turquoise"
"T1_MBC_to_prePB","chr1-156125573-156126432",10.8812846209705,"GPATCH4","protein_coding",475493,"distal","turquoise"
"T1_MBC_to_prePB","chr12-6569982-6570243",10.4928862738897,"GAPDH","protein_coding",36186,"proximal","turquoise"
"T1_MBC_to_prePB","chr12-6569982-6570243",10.4928862738897,"RP5-940J5.9","antisense",31743,"proximal","turquoise"
"T1_MBC_to_prePB","chr12-6569982-6570243",10.4928862738897,"PTMS","protein_coding",195403,"distal","turquoise"
"T1_MBC_to_prePB","chr12-6569982-6570243",10.4928862738897,"LAG3","protein_coding",202399,"distal","blue"
"T1_MBC_to_prePB","chr12-6569982-6570243",10.4928862738897,"GNB3","protein_coding",269841,"distal","blue"
"T1_MBC_to_prePB","chr12-6569982-6570243",10.4928862738897,"TPI1","protein_coding",297006,"distal","turquoise"
"T1_MBC_to_prePB","chr10-131907501-131907790",10.790774817814,"BNIP3","protein_coding",74367,"distal","turquoise"
"T1_MBC_to_prePB","chr22-38794685-38794950",1.86965996520161,"RP3-508I15.21","antisense",52193,"distal","blue"
"T1_MBC_to_prePB","chr22-38794685-38794950",1.86965996520161,"APOBEC3B","protein_coding",187529,"distal","turquoise"
"T1_MBC_to_prePB","chr19-681341-681638",3.64683564160249,"KISS1R","protein_coding",235797,"distal","turquoise"
"T1_MBC_to_prePB","chr19-681341-681638",3.64683564160249,"CNN2","protein_coding",345091,"distal","turquoise"
"T1_MBC_to_prePB","chr16-56972589-56972839",10.8630322834276,"MT2A","protein_coding",364515.5,"distal","turquoise"
"T1_MBC_to_prePB","chr16-56972589-56972839",10.8630322834276,"MT1E","protein_coding",347239.5,"distal","turquoise"
"T1_MBC_to_prePB","chr16-56972589-56972839",10.8630322834276,"MT1G","protein_coding",304649.5,"distal","turquoise"
"T1_MBC_to_prePB","chr16-56972589-56972839",10.8630322834276,"MT1H","protein_coding",302900.5,"distal","turquoise"
"T1_MBC_to_prePB","chr16-56972589-56972839",10.8630322834276,"MT1X","protein_coding",290290.5,"distal","turquoise"
"T1_MBC_to_prePB","chr16-56972589-56972839",10.8630322834276,"CCL22","protein_coding",386057.5,"distal","yellow"
"T1_MBC_to_prePB","chr16-56972589-56972839",10.8630322834276,"CCL17","protein_coding",432052.5,"distal","yellow"
"T1_MBC_to_prePB","chr6-34150559-34150824",2.39281861911982,"HMGA1","protein_coding",86181,"distal","turquoise"
"T1_MBC_to_prePB","chr21-45286582-45286903",4.15216390380948,"ITGB2-AS1","antisense",365692,"distal","brown"
"T1_MBC_to_prePB","chr12-13326491-13326775",2.66625451793261,"EMP1","protein_coding",129917.5,"distal","turquoise"
"T1_MBC_to_prePB","chr16-29818878-29819179",1.45652087386535,"ALDOA","protein_coding",234061,"distal","turquoise"
"T1_MBC_to_prePB","chr18-5237840-5238133",1.13633380230449,"LINC00667","lincRNA",161,"promoter","blue"
"T1_MBC_to_prePB","chr3-195641859-195642158",1.74470288394145,"AC124944.3","antisense",270040,"distal","blue"
"T1_MBC_to_prePB","chr3-195641859-195642158",1.74470288394145,"TFRC","protein_coding",440180,"distal","turquoise"
"T1_MBC_to_prePB","chr2-8682914-8683514",3.47421120188208,"ID2","protein_coding",4369.5,"proximal","turquoise"
"T1_MBC_to_prePB","chr13-99698413-99698669",3.57729066207819,"GPR18","protein_coding",436797.5,"distal","brown"
"T1_MBC_to_prePB","chr9-36987985-36988236",10.7502963546538,"PAX5","protein_coding",46074,"proximal","yellow"
"T1_MBC_to_prePB","chr9-36987985-36988236",10.7502963546538,"POLR1E","protein_coding",497824,"distal","turquoise"
"T1_MBC_to_prePB","chr12-7245228-7245515",10.8038917558567,"PTMS","protein_coding",479856,"distal","turquoise"
"T1_MBC_to_prePB","chr12-7245228-7245515",10.8038917558567,"LAG3","protein_coding",472860,"distal","blue"
"T1_MBC_to_prePB","chr12-7245228-7245515",10.8038917558567,"GNB3","protein_coding",405418,"distal","blue"
"T1_MBC_to_prePB","chr12-7245228-7245515",10.8038917558567,"TPI1","protein_coding",378253,"distal","turquoise"
"T1_MBC_to_prePB","chr12-7245228-7245515",10.8038917558567,"CD163L1","protein_coding",234525,"distal","turquoise"
"T1_MBC_to_prePB","chr14-55032611-55032916",2.02281642609359,"LGALS3","protein_coding",91346,"distal","turquoise"
"T1_MBC_to_prePB","chr14-55032611-55032916",2.02281642609359,"DLGAP5","protein_coding",158914,"distal","turquoise"
"T1_MBC_to_prePB","chr11-73104533-73104821",4.28275676305332,"P2RY6","protein_coding",159827.5,"distal","blue"
"T1_MBC_to_prePB","chr7-22395868-22396161",10.3616434133148,"IL6","protein_coding",329869,"distal","brown"
"T1_MBC_to_prePB","chr12-46784852-46785105",10.8239417307537,"RP11-446N19.1","lincRNA",247477,"distal","blue"
"T1_MBC_to_prePB","chr6-32013882-32014690",10.8508475482155,"LTA","protein_coding",442232.5,"distal","yellow"
"T1_MBC_to_prePB","chr6-32013882-32014690",10.8508475482155,"TNF","protein_coding",438719.5,"distal","yellow"
"T1_MBC_to_prePB","chr6-32013882-32014690",10.8508475482155,"LTB","protein_coding",431764.5,"distal","brown"
"T1_MBC_to_prePB","chr6-32013882-32014690",10.8508475482155,"AIF1","protein_coding",399102.5,"distal","turquoise"
"T1_MBC_to_prePB","chr6-32013882-32014690",10.8508475482155,"LSM2","protein_coding",207302.5,"distal","turquoise"
"T1_MBC_to_prePB","chr6-32013882-32014690",10.8508475482155,"HSPA1A","protein_coding",198822.5,"distal","turquoise"
"T1_MBC_to_prePB","chr6-32013882-32014690",10.8508475482155,"HLA-DRA","protein_coding",425555.5,"distal","turquoise"
"T1_MBC_to_prePB","chr19-45418406-45418666",2.43510712584569,"CD3EAP","protein_coding",12327.5,"proximal","turquoise"
"T1_MBC_to_prePB","chr19-45418406-45418666",2.43510712584569,"FOSB","protein_coding",49458.5,"proximal","brown"
"T1_MBC_to_prePB","chr19-45418406-45418666",2.43510712584569,"VASP","protein_coding",88042.5,"distal","turquoise"
"T1_MBC_to_prePB","chr1-160644230-160644487",10.2919918618212,"PEA15","protein_coding",439022,"distal","yellow"
"T1_MBC_to_prePB","chr1-160644230-160644487",10.2919918618212,"CD84","protein_coding",64843,"distal","brown"
"T1_MBC_to_prePB","chr16-11718718-11719267",10.8601788045167,"RMI2","protein_coding",469374,"distal","turquoise"
"T1_MBC_to_prePB","chr8-23267939-23268226",3.50210565359216,"RP11-875O11.1","antisense",248748,"distal","blue"
"T1_MBC_to_prePB","chr14-75745238-75745498",1.46059965763877,"FOS","protein_coding",466594.5,"distal","brown"
"T1_MBC_to_prePB","chr14-75745238-75745498",1.46059965763877,"BATF","protein_coding",222943.5,"distal","turquoise"
"T1_MBC_to_prePB","chr19-36048523-36049154",2.8010544067564,"ZBTB32","protein_coding",344312,"distal","turquoise"
"T1_MBC_to_prePB","chr19-36048523-36049154",2.8010544067564,"NFKBID","protein_coding",146536,"distal","brown"
"T1_MBC_to_prePB","chr19-36048523-36049154",2.8010544067564,"LINC00665","lincRNA",282879,"distal","turquoise"
"T1_MBC_to_prePB","chr22-37626399-37626842",3.28477854341924,"IL2RB","protein_coding",451567,"distal","turquoise"
"T1_MBC_to_prePB","chr22-37626399-37626842",3.28477854341924,"LGALS1","protein_coding",48987,"proximal","turquoise"
"T1_MBC_to_prePB","chr22-37626399-37626842",3.28477854341924,"H1F0","protein_coding",178472,"distal","blue"
"T1_MBC_to_prePB","chr10-3800070-3800345",2.75397153426275,"KLF6","protein_coding",14927,"proximal","brown"
"T1_MBC_to_prePB","chr6-3027180-3027436",3.49969988882482,"SERPINB1","protein_coding",185302.5,"distal","turquoise"
"T1_MBC_to_prePB","chr6-3027180-3027436",3.49969988882482,"SERPINB9","protein_coding",124028.5,"distal","turquoise"
"T1_MBC_to_prePB","chr6-3027180-3027436",3.49969988882482,"TUBB2A","protein_coding",130217.5,"distal","turquoise"
"T1_MBC_to_prePB","chr20-56229439-56229749",4.29194852104393,"AURKA","protein_coding",162742.5,"distal","turquoise"
"T1_MBC_to_prePB","chr9-36137178-36137428",11.0275128655059,"CD72","protein_coding",490493.5,"distal","brown"
"T1_MBC_to_prePB","chr6-27775428-27775741",1.5963289099437,"HIST1H1B","protein_coding",91944,"distal","turquoise"
"T1_MBC_to_prePB","chr6-27775428-27775741",1.5963289099437,"RP1-313I6.12","antisense",305545,"distal","brown"
"T1_MBC_to_prePB","chr15-59542016-59542596",10.6996266336675,"CCNB2","protein_coding",437228.5,"distal","turquoise"
"T1_MBC_to_prePB","chr3-46131898-46132148",10.9454661860697,"CCR1","protein_coding",76372.5,"distal","turquoise"
"T1_MBC_to_prePB","chr3-46131898-46132148",10.9454661860697,"CCR5","protein_coding",238830.5,"distal","turquoise"
"T1_MBC_to_prePB","chr17-75314712-75315649",3.39529027610089,"FDXR","protein_coding",442150,"distal","turquoise"
"T1_MBC_to_prePB","chr17-75314712-75315649",3.39529027610089,"HN1","protein_coding",146900,"distal","turquoise"
"T1_MBC_to_prePB","chr1-183925707-183926009",3.53130462644681,"NCF2","protein_coding",334982.5,"distal","yellow"
"T1_MBC_to_prePB","chr1-183925707-183926009",3.53130462644681,"ARPC5","protein_coding",290101.5,"distal","turquoise"
"T1_MBC_to_prePB","chr15-50474593-50474960",3.23350851827047,"ATP8B4","protein_coding",291960,"distal","yellow"
"T1_MBC_to_prePB","chr16-81478985-81479586",2.64951970691783,"RP11-960L18.1","lincRNA",258962,"distal","blue"
"T1_MBC_to_prePB","chr1-9205348-9205642",10.8993280762668,"ENO1","protein_coding",326246.5,"distal","turquoise"
"T1_MBC_to_prePB","chr1-9205348-9205642",10.8993280762668,"PIK3CD","protein_coding",446236.5,"distal","turquoise"
"T1_MBC_to_prePB","chr19-55685107-55685512",4.4941132877473,"UBE2S","protein_coding",277533,"distal","turquoise"
"T1_MBC_to_prePB","chr3-195627421-195627697",3.59673513792436,"AC124944.3","antisense",284489.5,"distal","blue"
"T1_MBC_to_prePB","chr3-195627421-195627697",3.59673513792436,"TFRC","protein_coding",454629.5,"distal","turquoise"
"T1_MBC_to_prePB","chr16-23928784-23929081",10.9504290066859,"PLK1","protein_coding",251277,"distal","turquoise"
"T1_MBC_to_prePB","chr17-78449218-78449534",10.814463364742,"BIRC5","protein_coding",235190.5,"distal","turquoise"
"T1_MBC_to_prePB","chr17-78449218-78449534",10.814463364742,"SOCS3","protein_coding",89299.5,"distal","blue"
"T1_MBC_to_prePB","chr14-64319528-64319796",1.27381303569354,"ESR2","protein_coding",18449.5,"proximal","blue"
"T1_MBC_to_prePB","chr17-77715777-77716043",2.85668783526325,"BIRC5","protein_coding",498275.5,"distal","turquoise"
"T1_MBC_to_prePB","chr6-33829296-33829623",10.8143439740618,"KIFC1","protein_coding",437924,"distal","turquoise"
"T1_MBC_to_prePB","chr6-33829296-33829623",10.8143439740618,"HMGA1","protein_coding",407413,"distal","turquoise"
"T1_MBC_to_prePB","chr14-100659335-100659604",0.751932495977751,"WARS","protein_coding",282665,"distal","turquoise"
"T1_MBC_to_prePB","chr11-63828176-63828500",2.99121323989366,"STIP1","protein_coding",356933.5,"distal","turquoise"
"T1_MBC_to_prePB","chr11-63828176-63828500",2.99121323989366,"PPP1R14B","protein_coding",418602.5,"distal","turquoise"
"T1_MBC_to_prePB","chr19-989325-989989",10.894370716441,"KISS1R","protein_coding",72370.5,"distal","turquoise"
"T1_MBC_to_prePB","chr19-989325-989989",10.894370716441,"CNN2","protein_coding",36923.5,"proximal","turquoise"
"T1_MBC_to_prePB","chr3-49027237-49027634",1.91413150957815,"COL7A1","protein_coding",432169,"distal","blue"
"T1_MBC_to_prePB","chr3-49027237-49027634",1.91413150957815,"GPX1","protein_coding",331164,"distal","turquoise"
"T1_MBC_to_prePB","chr10-102800879-102801146",3.65513392895296,"INA","protein_coding",476150,"distal","turquoise"
"T1_MBC_to_prePB","chr1-45187235-45187496",2.28689101869111,"KIF2C","protein_coding",447548,"distal","turquoise"
"T1_MBC_to_prePB","chr6-26569315-26569581",4.73616907268375,"HFE","protein_coding",482167.5,"distal","blue"
"T1_MBC_to_prePB","chr6-26569315-26569581",4.73616907268375,"HIST1H4C","protein_coding",465572.5,"distal","turquoise"
"T1_MBC_to_prePB","chr6-26569315-26569581",4.73616907268375,"HIST1H2AC","protein_coding",445303.5,"distal","blue"
"T1_MBC_to_prePB","chr6-26569315-26569581",4.73616907268375,"HCG11","lincRNA",45998.5,"proximal","blue"
"T1_MBC_to_prePB","chr4-1049565-1049865",3.18942138447149,"CTBP1-AS2","antisense",199584.5,"distal","blue"
"T1_MBC_to_prePB","chr1-202587430-202587702",10.8508319187783,"PCAT6","antisense",223387.5,"distal","blue"
"T1_MBC_to_prePB","chr19-10445543-10445922",10.8763111425708,"CDKN2D","protein_coding",123326,"distal","brown"
"T1_MBC_to_prePB","chr1-211805517-211806076",10.6546314137013,"DTL","protein_coding",229756,"distal","turquoise"
"T1_MBC_to_prePB","chr5-176791814-176792094",11.0206427277307,"NOP16","protein_coding",402979.5,"distal","turquoise"
"T1_MBC_to_prePB","chr21-45358924-45359197",1.7990431683842,"ITGB2-AS1","antisense",438010,"distal","brown"
"T1_MBC_to_prePB","chr9-36936075-36936511",10.9565394128424,"PAX5","protein_coding",97891.5,"distal","yellow"
"T1_MBC_to_prePB","chr1-151128921-151129285",10.5514452840698,"RP11-126K1.6","antisense",217863.5,"distal","turquoise"
"T1_MBC_to_prePB","chr6-109103544-109103805",3.44907606945998,"SESN1","protein_coding",8856,"proximal","blue"
"T1_MBC_to_prePB","chr1-27691562-27691812",11.0005445333642,"FGR","protein_coding",56410.5,"distal","brown"
"T1_MBC_to_prePB","chr1-27691562-27691812",11.0005445333642,"IFI6","protein_coding",19469.5,"proximal","blue"
"T1_MBC_to_prePB","chr6-488022-488286",3.47953612929378,"IRF4","protein_coding",96415.5,"distal","blue"
"T1_MBC_to_prePB","chr5-157288313-157288573",2.71233283906043,"TIMD4","protein_coding",325188.5,"distal","blue"
"T1_MBC_to_prePB","chr22-37680680-37680969",10.4926905699981,"LGALS1","protein_coding",5217,"proximal","turquoise"
"T1_MBC_to_prePB","chr22-37680680-37680969",10.4926905699981,"H1F0","protein_coding",124268,"distal","blue"
"T1_MBC_to_prePB","chr4-787298-787668",10.9785894973151,"CTBP1-AS2","antisense",461816.5,"distal","blue"
"T1_MBC_to_prePB","chr6-26383302-26383593",4.32929570858366,"HFE","protein_coding",296167,"distal","blue"
"T1_MBC_to_prePB","chr6-26383302-26383593",4.32929570858366,"HIST1H4C","protein_coding",279572,"distal","turquoise"
"T1_MBC_to_prePB","chr6-26383302-26383593",4.32929570858366,"HIST1H2AC","protein_coding",259303,"distal","blue"
"T1_MBC_to_prePB","chr6-26383302-26383593",4.32929570858366,"HCG11","lincRNA",140002,"distal","blue"
"T1_MBC_to_prePB","chr7-141675972-141676248",4.49447468358127,"RP5-894A10.2","antisense",19300.5,"proximal","brown"
"T1_MBC_to_prePB","chr7-141675972-141676248",4.49447468358127,"SSBP1","protein_coding",62210.5,"distal","turquoise"
"T1_MBC_to_prePB","chr6-99873546-99873821",2.55769576226173,"TSTD3","protein_coding",352991,"distal","turquoise"
"T1_MBC_to_prePB","chr6-43191959-43192413",2.8895825278791,"RP3-475N16.1","antisense",251822.5,"distal","brown"
"T1_MBC_to_prePB","chr2-8937186-8937449",10.8082457290202,"ID2","protein_coding",258473,"distal","turquoise"
"T1_MBC_to_prePB","chr8-97340246-97340513",3.16827809567946,"MTDH","protein_coding",303799,"distal","turquoise"
"T1_MBC_to_prePB","chr8-97340246-97340513",3.16827809567946,"LAPTM4B","protein_coding",434677,"distal","turquoise"
"T1_MBC_to_prePB","chr3-4549628-4549917",10.8677046678898,"BHLHE40","protein_coding",429343,"distal","yellow"
"T1_MBC_to_prePB","chr8-124553422-124553687",1.98565674042921,"RNF139-AS1","lincRNA",78979,"distal","blue"
"T1_MBC_to_prePB","chr5-139126760-139127189",2.84407696917549,"TMEM173","protein_coding",355960,"distal","turquoise"
"T1_MBC_to_prePB","chr7-150974247-150974529",3.14386144569049,"NUB1","protein_coding",367310.5,"distal","blue"
"T1_MBC_to_prePB","chr17-79269744-79270039",2.83635538351772,"LGALS3BP","protein_coding",289783,"distal","blue"
"T1_MBC_to_prePB","chr1-154943109-154943388",3.5764506591038,"CKS1B","protein_coding",31404,"proximal","turquoise"
"T1_MBC_to_prePB","chr7-26118612-26118867",2.76909235833758,"HNRNPA2B1","protein_coding",82789,"distal","turquoise"
"T1_MBC_to_prePB","chr7-26118612-26118867",2.76909235833758,"CBX3","protein_coding",82422,"distal","turquoise"
"T1_MBC_to_prePB","chr7-26118612-26118867",2.76909235833758,"SNX10","protein_coding",173155,"distal","turquoise"
"T1_MBC_to_prePB","chr16-57048632-57048909",3.8584374300127,"MT2A","protein_coding",440572,"distal","turquoise"
"T1_MBC_to_prePB","chr16-57048632-57048909",3.8584374300127,"MT1E","protein_coding",423296,"distal","turquoise"
"T1_MBC_to_prePB","chr16-57048632-57048909",3.8584374300127,"MT1G","protein_coding",380706,"distal","turquoise"
"T1_MBC_to_prePB","chr16-57048632-57048909",3.8584374300127,"MT1H","protein_coding",378957,"distal","turquoise"
"T1_MBC_to_prePB","chr16-57048632-57048909",3.8584374300127,"MT1X","protein_coding",366347,"distal","turquoise"
"T1_MBC_to_prePB","chr16-57048632-57048909",3.8584374300127,"CCL22","protein_coding",310001,"distal","yellow"
"T1_MBC_to_prePB","chr16-57048632-57048909",3.8584374300127,"CCL17","protein_coding",355996,"distal","yellow"
"T1_MBC_to_prePB","chr1-6403404-6404012",3.94174756834085,"ACOT7","protein_coding",9317.5,"proximal","turquoise"
"T1_MBC_to_prePB","chr1-6403404-6404012",3.94174756834085,"KLHL21","protein_coding",210898.5,"distal","turquoise"
"T1_MBC_to_prePB","chr15-90642430-90642702",3.95202438921556,"PRC1","protein_coding",353062.5,"distal","turquoise"
